age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,capital-netGain,is-gain,is-loss
44,0,109912,12,13,2,0,5,4,0,0,0,16.0,38,0,0,0
41,6,240900,8,9,0,5,2,4,1,0,0,20.0,38,0,0,0
59,4,148844,8,9,0,7,1,4,0,0,0,40.0,38,0,0,0
51,4,209912,12,13,0,4,1,0,1,0,0,50.0,38,0,0,0
63,6,26904,8,9,2,5,0,4,1,0,0,98.0,38,0,0,0
55,4,160303,8,9,6,1,2,4,0,0,0,40.0,38,0,0,0
56,6,233312,13,14,2,3,0,4,1,0,0,50.0,38,0,0,0
39,4,252327,3,4,4,8,3,4,1,0,0,40.0,25,0,0,0
22,0,236330,9,10,4,0,3,2,1,0,1721,20.0,38,-1721,0,1
50,4,306790,9,10,2,3,0,4,1,0,0,40.0,38,0,0,0
49,7,194895,12,13,0,10,1,4,1,0,0,40.0,38,0,0,0
46,4,55720,13,14,2,4,0,4,1,0,0,45.0,38,0,0,0
23,4,109199,2,3,2,6,0,4,1,0,0,40.0,25,0,0,0
27,4,29261,11,12,4,3,4,4,1,0,0,40.0,38,0,0,0
45,6,201080,13,14,2,12,0,4,1,0,0,40.0,38,0,0,0
21,4,107882,11,12,4,8,3,4,0,0,0,9.0,38,0,0,0
31,4,29662,9,10,4,12,1,4,0,0,0,60.0,38,0,0,0
26,4,132749,9,10,4,8,3,4,0,0,0,45.0,38,0,0,0
47,2,29819,13,14,2,4,0,2,1,0,1977,50.0,38,-1977,0,1
48,4,125120,9,10,0,1,4,4,0,0,0,55.0,38,0,0,0
38,2,172855,12,13,2,10,5,2,0,0,1887,40.0,38,-1887,0,1
26,4,56929,12,13,4,4,1,2,1,0,0,50.0,0,0,0,0
48,0,184513,12,13,2,0,0,4,1,0,0,80.0,38,0,0,0
51,4,74660,5,6,2,3,0,4,1,0,0,40.0,38,0,0,0
58,6,197665,8,9,3,8,4,4,0,0,0,45.0,38,0,0,0
58,4,224854,8,9,4,1,1,4,0,0,0,40.0,38,0,0,0
31,4,19302,11,12,4,1,1,4,1,2202,0,38.0,38,2202,1,0
39,4,338320,5,6,2,3,0,4,1,0,0,60.0,38,0,0,0
34,4,212781,12,13,2,4,0,4,1,0,0,40.0,38,0,0,0
57,5,172654,14,15,2,14,0,4,1,15024,0,50.0,38,15024,1,0
24,4,123983,6,7,2,14,0,1,1,0,0,40.0,39,0,0,0
55,4,141549,8,9,2,3,0,4,1,0,0,40.0,38,0,0,0
41,4,283116,8,9,0,3,4,4,0,1506,0,50.0,38,1506,1,0
27,4,225142,9,10,4,3,3,4,1,0,0,40.0,38,0,0,0
57,5,107617,8,9,5,5,1,4,1,0,0,60.0,38,0,0,0
26,4,109419,10,11,4,1,1,4,0,0,0,45.0,38,0,0,0
17,4,197732,6,7,4,8,3,4,0,0,0,12.0,38,0,0,0
32,4,180799,9,10,2,14,0,4,1,0,0,60.0,38,0,0,0
22,4,41837,9,10,4,14,3,4,1,0,0,25.0,38,0,0,0
36,0,370585,8,9,2,0,0,2,1,0,0,40.0,38,0,0,0
26,4,262656,8,9,4,1,3,4,0,0,0,40.0,38,0,0,0
60,4,224644,5,6,2,12,0,4,1,0,0,40.0,38,0,0,0
53,2,233734,13,14,0,10,1,2,0,0,0,40.0,38,0,0,0
34,4,170769,8,9,2,1,0,4,1,0,0,50.0,38,0,0,0
27,4,210498,9,10,2,4,0,4,1,0,0,80.0,38,0,0,0
20,4,178469,8,9,4,8,3,1,0,0,0,15.0,0,0,0,0
21,4,314165,9,10,4,12,3,4,1,0,0,40.0,4,0,0,0
18,4,220836,6,7,4,8,1,4,0,0,0,20.0,38,0,0,0
20,4,122166,9,10,4,1,1,4,0,0,0,40.0,38,0,0,0
47,4,162494,9,10,0,12,4,4,0,0,0,45.0,38,0,0,0
26,4,120268,12,13,4,1,3,4,1,0,0,24.0,38,0,0,0
47,4,191957,12,13,2,12,0,2,1,0,0,40.0,38,0,0,0
31,7,75755,15,16,2,4,0,4,1,7298,0,55.0,38,7298,1,0
57,4,169329,8,9,2,13,0,2,1,0,1887,40.0,37,-1887,0,1
20,4,133352,9,10,4,1,3,1,0,0,0,40.0,39,0,0,0
26,4,272669,12,13,4,12,1,1,1,0,0,20.0,34,0,0,0
51,4,160703,7,8,2,3,0,4,1,0,0,45.0,38,0,0,0
66,6,102686,13,14,2,4,0,4,1,0,0,20.0,38,0,0,0
46,4,376789,8,9,4,8,1,4,1,0,0,15.0,38,0,0,0
17,2,148194,6,7,4,1,3,4,0,0,0,12.0,38,0,0,0
52,4,48947,9,10,0,1,4,4,0,0,0,45.0,38,0,0,0
59,0,375049,8,9,2,0,0,4,1,0,0,41.0,38,0,0,0
41,7,70884,8,9,2,13,0,4,1,0,0,40.0,38,0,0,0
27,0,181284,7,8,2,0,0,2,1,0,0,45.0,38,0,0,0
39,4,325374,9,10,4,1,1,4,1,0,0,40.0,38,0,0,0
25,4,307643,8,9,2,14,0,4,1,0,0,40.0,38,0,0,0
46,4,98350,5,6,3,8,1,1,1,0,0,37.0,3,0,0,0
50,4,338033,9,10,4,8,1,4,1,0,0,32.0,38,0,0,0
62,4,155094,10,11,2,4,5,4,0,0,0,45.0,38,0,0,0
31,4,137952,9,10,2,8,0,3,1,0,0,40.0,32,0,0,0
33,4,213226,8,9,0,12,1,4,1,0,0,50.0,38,0,0,0
35,1,103214,15,16,4,10,1,0,0,0,0,60.0,38,0,0,0
33,4,233107,4,5,2,3,0,4,1,0,0,33.0,25,0,0,0
30,4,329425,9,10,4,11,3,4,1,0,0,48.0,38,0,0,0
33,0,102130,9,10,4,0,3,4,1,0,0,40.0,38,0,0,0
44,4,326232,12,13,0,4,4,4,1,0,2547,50.0,38,-2547,0,1
28,4,212563,9,10,0,7,4,2,0,0,0,25.0,38,0,0,0
19,4,311974,8,9,4,3,2,4,1,0,0,25.0,25,0,0,0
53,2,260106,14,15,0,10,1,4,0,0,0,50.0,38,0,0,0
56,4,134153,5,6,2,1,0,2,1,0,0,40.0,38,0,0,0
45,1,162410,9,10,6,13,1,4,0,0,0,45.0,38,0,0,0
56,4,108276,12,13,6,8,1,4,0,0,0,40.0,38,0,0,0
39,7,235379,11,12,0,10,1,4,0,0,0,40.0,38,0,0,0
23,4,128604,8,9,4,12,3,1,1,0,0,48.0,34,0,0,0
37,6,180477,8,9,2,3,0,4,1,0,0,47.0,38,0,0,0
18,5,119422,8,9,4,8,4,1,0,0,0,30.0,18,0,0,0
28,4,30912,8,9,2,8,0,4,1,0,0,43.0,38,0,0,0
53,7,58913,13,14,2,4,0,4,1,0,0,42.0,38,0,0,0
52,4,177858,8,9,0,3,2,4,1,0,0,55.0,38,0,0,0
26,4,322614,0,1,3,7,1,4,1,0,1719,40.0,25,-1719,0,1
29,2,188278,9,10,2,10,0,4,1,0,0,40.0,38,0,0,0
45,4,168262,13,14,0,10,1,4,1,0,0,40.0,38,0,0,0
49,4,304416,6,7,2,12,5,4,0,0,0,40.0,38,0,0,0
35,4,287548,9,10,2,12,0,4,1,0,0,55.0,38,0,0,0
54,4,35459,8,9,4,12,1,4,1,0,0,40.0,38,0,0,0
27,0,29361,11,12,4,0,1,4,0,0,0,45.0,38,0,0,0
27,4,178564,9,10,4,1,3,4,1,0,0,30.0,38,0,0,0
50,4,102346,12,13,2,4,5,4,0,0,2415,20.0,38,-2415,0,1
50,4,65408,8,9,2,3,0,4,1,0,0,50.0,38,0,0,0
26,1,218782,8,9,2,1,0,3,1,0,0,40.0,38,0,0,0
31,4,273818,9,10,2,8,0,4,1,0,0,55.0,25,0,0,0
19,4,282698,3,4,4,1,3,4,1,0,0,80.0,38,0,0,0
47,7,148171,15,16,0,10,4,4,1,0,0,50.0,10,0,0,0
20,4,104981,8,9,4,12,1,4,1,0,0,40.0,38,0,0,0
28,4,47168,5,6,4,7,3,4,0,0,0,40.0,38,0,0,0
41,2,190786,12,13,0,10,1,4,1,0,0,20.0,38,0,0,0
63,7,194682,15,16,2,4,0,4,1,0,1902,50.0,38,-1902,0,1
28,4,188064,8,9,2,3,0,4,1,0,0,35.0,2,0,0,0
37,4,278632,4,5,2,14,0,4,1,0,0,40.0,38,0,0,0
34,2,106169,13,14,0,10,1,4,0,0,0,50.0,38,0,0,0
40,4,198096,8,9,2,7,0,4,1,0,0,40.0,38,0,0,0
71,0,177906,12,13,2,0,0,4,1,0,0,10.0,38,0,0,0
56,4,267652,12,13,2,3,0,4,1,0,0,40.0,38,0,0,0
71,0,193863,3,4,6,0,2,4,0,0,0,16.0,30,0,0,0
43,6,33521,12,13,0,10,1,4,1,0,0,70.0,38,0,0,0
40,4,32214,11,12,2,1,0,4,1,0,0,40.0,38,0,0,0
50,4,133963,12,13,2,10,5,4,0,0,1977,40.0,38,-1977,0,1
34,4,318641,12,13,2,4,0,2,1,0,0,45.0,38,0,0,0
52,4,190909,8,9,2,4,0,4,1,0,0,40.0,38,0,0,0
58,4,153551,12,13,4,10,1,4,0,0,0,60.0,38,0,0,0
36,4,336595,8,9,2,4,0,4,1,0,0,50.0,38,0,0,0
60,4,85995,13,14,2,1,0,1,1,0,0,50.0,34,0,0,0
29,4,262208,9,10,4,8,1,2,0,0,0,30.0,22,0,0,0
50,4,173754,8,9,2,3,0,4,1,0,0,40.0,38,0,0,0
46,4,332355,9,10,2,1,0,4,1,0,0,40.0,38,0,0,0
37,4,146398,12,13,4,10,1,2,0,0,0,40.0,38,0,0,0
79,6,158319,8,9,6,8,1,4,0,0,0,24.0,38,0,0,0
44,4,193882,12,13,2,4,0,4,1,0,0,40.0,38,0,0,0
44,4,302424,8,9,0,7,1,4,1,0,0,55.0,38,0,0,0
22,4,249727,9,10,4,14,3,4,1,0,0,20.0,38,0,0,0
40,5,142444,12,13,4,10,1,4,0,0,0,45.0,38,0,0,0
39,4,218490,12,13,2,4,0,4,1,0,1977,40.0,38,-1977,0,1
52,4,23780,10,11,2,4,0,4,1,0,1977,45.0,38,-1977,0,1
40,4,135056,11,12,0,1,4,4,0,0,0,40.0,38,0,0,0
34,4,242460,12,13,2,4,0,4,1,7688,0,40.0,38,7688,1,0
43,4,326379,8,9,0,3,1,4,1,0,0,40.0,38,0,0,0
30,5,205733,9,10,4,4,1,4,0,0,0,60.0,38,0,0,0
57,6,152030,9,10,2,12,5,4,0,0,0,25.0,38,0,0,0
76,0,312500,2,3,6,0,4,4,0,0,0,40.0,38,0,0,0
30,2,364310,12,13,4,10,1,2,0,0,0,40.0,11,0,0,0
70,5,247383,9,10,2,4,0,4,1,0,0,40.0,38,0,0,0
28,2,356089,12,13,4,10,2,4,1,0,0,50.0,38,0,0,0
65,2,125768,9,10,0,1,1,4,0,0,0,28.0,38,0,0,0
27,4,160786,6,7,5,3,1,4,1,0,0,45.0,11,0,0,0
36,4,156352,4,5,4,6,3,4,1,0,0,40.0,38,0,0,0
23,6,409230,1,2,2,12,2,4,1,0,0,40.0,38,0,0,0
29,2,375655,12,13,4,10,1,4,1,0,0,40.0,38,0,0,0
52,0,271749,7,8,4,0,2,2,1,594,0,40.0,38,594,1,0
51,6,94432,8,9,2,5,0,4,1,0,0,55.0,38,0,0,0
60,4,130684,9,10,2,3,0,4,1,0,0,55.0,38,0,0,0
32,4,226975,9,10,4,12,3,4,1,0,1876,60.0,38,-1876,0,1
51,2,154891,8,9,0,11,4,4,1,0,0,52.0,38,0,0,0
32,0,53042,8,9,4,0,3,2,1,0,0,40.0,38,0,0,0
41,4,288568,8,9,2,3,0,4,1,0,0,40.0,38,0,0,0
43,4,112181,10,11,2,13,5,4,0,0,1902,32.0,38,-1902,0,1
52,4,139347,8,9,2,14,5,4,0,0,0,40.0,38,0,0,0
37,5,126675,12,13,4,4,3,4,1,0,0,40.0,38,0,0,0
27,4,200500,3,4,2,14,0,4,1,0,0,45.0,38,0,0,0
19,4,216937,8,9,4,6,2,3,0,0,0,60.0,13,0,0,0
42,6,183765,12,13,4,10,1,4,1,0,0,50.0,0,0,0,0
39,4,348960,8,9,2,6,0,4,1,0,0,40.0,38,0,0,0
55,4,169611,6,7,6,1,4,4,0,0,0,40.0,38,0,0,0
25,4,391192,10,11,4,3,3,4,1,0,0,40.0,38,0,0,0
36,4,749105,8,9,0,8,4,4,0,0,0,36.0,38,0,0,0
41,5,236021,12,13,2,10,0,4,1,15024,0,40.0,38,15024,1,0
39,4,139743,8,9,5,1,1,4,0,0,0,20.0,38,0,0,0
27,4,101709,8,9,4,12,3,1,1,0,0,40.0,38,0,0,0
24,4,213902,3,4,4,9,3,4,0,0,0,32.0,8,0,0,0
67,0,132626,9,10,2,0,0,4,1,0,0,6.0,38,0,0,0
32,4,176253,9,10,0,4,1,2,1,0,0,40.0,38,0,0,0
35,4,77146,10,11,0,4,1,4,1,0,0,45.0,38,0,0,0
33,4,141841,12,13,2,4,0,2,1,5178,0,40.0,38,5178,1,0
45,2,172111,12,13,0,4,4,2,0,0,0,60.0,38,0,0,0
29,4,196243,8,9,4,7,1,4,0,0,0,40.0,38,0,0,0
39,5,163237,9,10,2,5,0,4,1,0,0,65.0,38,0,0,0
18,4,189924,8,9,4,12,3,4,0,0,0,24.0,38,0,0,0
28,1,42003,9,10,2,1,0,4,1,0,0,40.0,38,0,0,0
45,2,160173,13,14,2,4,0,4,1,7688,0,50.0,38,7688,1,0
54,6,124865,9,10,0,12,1,4,0,0,0,35.0,38,0,0,0
29,4,229729,8,9,4,14,1,4,1,0,0,40.0,38,0,0,0
39,2,301614,6,7,2,8,0,4,1,0,0,40.0,38,0,0,0
23,7,56402,9,10,2,10,0,4,1,0,0,30.0,38,0,0,0
50,4,129956,8,9,2,3,0,4,1,0,0,48.0,38,0,0,0
31,7,26401,13,14,0,1,1,4,0,0,0,25.0,38,0,0,0
24,4,216563,8,9,2,7,5,4,0,0,0,40.0,38,0,0,0
37,6,255454,9,10,4,10,1,2,1,0,0,40.0,38,0,0,0
20,4,172047,9,10,4,5,3,4,1,0,0,10.0,38,0,0,0
23,4,228243,9,10,4,3,1,4,1,0,0,44.0,38,0,0,0
58,4,280309,11,12,2,4,0,4,1,5178,0,60.0,38,5178,1,0
34,4,181311,6,7,2,7,0,4,1,0,0,40.0,38,0,0,0
47,4,140644,8,9,2,4,0,4,1,0,0,40.0,38,0,0,0
77,6,209507,9,10,4,3,1,4,1,0,0,40.0,38,0,0,0
44,4,124747,8,9,2,4,5,4,0,3103,0,40.0,38,3103,1,0
34,4,293900,6,7,3,3,1,2,1,0,0,55.0,38,0,0,0
44,4,159297,8,9,2,4,5,1,0,0,0,40.0,0,0,0,0
47,5,201699,11,12,2,4,0,4,1,0,0,50.0,38,0,0,0
23,4,169104,9,10,4,12,3,1,1,0,0,25.0,38,0,0,0
51,4,122109,9,10,2,1,5,4,0,0,0,35.0,38,0,0,0
58,5,229498,9,10,6,12,1,4,0,0,0,20.0,38,0,0,0
79,5,183686,12,13,2,12,0,4,1,0,0,20.0,38,0,0,0
59,7,132717,5,6,2,5,0,4,1,0,0,40.0,38,0,0,0
25,4,200408,9,10,4,13,1,4,1,2174,0,40.0,38,2174,1,0
46,4,125487,10,11,2,13,0,4,1,0,0,40.0,38,0,0,0
44,4,105862,9,10,2,4,5,4,0,0,0,70.0,38,0,0,0
32,4,430175,8,9,0,3,2,2,0,0,0,50.0,38,0,0,0
65,4,386672,10,11,2,1,0,4,1,0,0,15.0,38,0,0,0
31,4,22201,8,9,2,1,0,0,1,0,0,40.0,38,0,0,0
17,4,309504,5,6,4,12,4,4,0,0,0,24.0,38,0,0,0
64,4,298301,8,9,2,8,0,4,1,0,0,40.0,38,0,0,0
71,2,229110,8,9,6,4,2,4,0,0,0,33.0,38,0,0,0
23,4,133985,5,6,4,3,3,2,0,0,0,40.0,38,0,0,0
21,4,205838,8,9,4,8,3,4,1,0,0,37.0,38,0,0,0
53,6,174102,3,4,2,4,0,4,1,4386,0,50.0,12,4386,1,0
39,2,112284,13,14,0,10,1,4,0,0,0,40.0,38,0,0,0
59,4,304779,3,4,2,7,0,4,1,0,0,40.0,38,0,0,0
25,4,187653,8,9,4,6,1,4,1,0,0,48.0,38,0,0,0
45,4,232586,9,10,2,3,0,4,1,0,0,50.0,38,0,0,0
18,4,170544,6,7,4,6,3,4,1,0,0,20.0,38,0,0,0
27,4,209891,9,10,4,6,1,2,1,0,0,50.0,38,0,0,0
35,5,289430,13,14,2,12,0,4,1,0,0,45.0,25,0,0,0
21,0,355686,8,9,4,0,3,4,0,0,0,10.0,38,0,0,0
24,4,233280,11,12,4,12,3,4,0,0,0,37.0,38,0,0,0
35,4,226311,12,13,4,12,1,4,0,0,0,40.0,38,0,0,0
19,4,266635,8,9,4,8,3,2,1,0,0,30.0,38,0,0,0
47,4,137354,9,10,2,3,0,0,1,0,0,40.0,38,0,0,0
37,5,116554,13,14,0,4,1,4,0,0,0,70.0,38,0,0,0
57,4,200453,8,9,2,3,0,4,1,15024,0,40.0,38,15024,1,0
31,4,266126,8,9,4,8,1,4,0,0,0,30.0,38,0,0,0
26,4,108542,8,9,4,3,3,4,1,0,0,35.0,38,0,0,0
27,0,330132,8,9,4,0,1,4,0,0,0,25.0,38,0,0,0
25,0,104614,6,7,4,0,4,4,0,0,0,40.0,38,0,0,0
37,4,80410,6,7,2,8,0,4,1,0,0,40.0,38,0,0,0
41,4,172828,4,5,2,8,0,4,1,0,0,55.0,27,0,0,0
35,4,38948,9,10,2,10,0,4,1,0,0,40.0,38,0,0,0
62,6,115176,8,9,2,5,0,4,1,0,0,65.0,38,0,0,0
19,4,121972,8,9,4,8,3,2,1,0,0,40.0,38,0,0,0
51,4,357949,12,13,0,10,1,4,0,0,0,16.0,38,0,0,0
38,4,199256,8,9,0,1,4,4,0,0,0,40.0,38,0,0,0
48,4,34186,8,9,2,5,0,4,1,0,0,70.0,38,0,0,0
21,4,47541,8,9,0,7,2,4,1,0,0,40.0,38,0,0,0
23,4,151910,12,13,4,7,3,4,0,0,1719,40.0,38,-1719,0,1
19,4,178147,9,10,4,6,3,4,1,0,0,10.0,38,0,0,0
43,4,169628,12,13,4,12,4,2,0,0,0,35.0,38,0,0,0
32,4,191777,13,14,4,1,1,2,0,0,0,40.0,38,0,0,0
20,4,213719,8,9,4,12,3,2,0,0,0,20.0,38,0,0,0
36,4,162424,8,9,2,3,0,4,1,0,0,45.0,38,0,0,0
52,1,37289,13,14,4,1,1,4,0,0,0,40.0,38,0,0,0
30,4,207937,14,15,0,10,1,4,1,10520,0,50.0,38,10520,1,0
33,4,165235,12,13,4,8,1,1,0,0,0,35.0,36,0,0,0
63,4,43313,5,6,2,3,0,4,1,0,0,40.0,38,0,0,0
27,4,178688,10,11,4,3,2,4,1,0,0,40.0,38,0,0,0
22,4,514033,8,9,4,8,1,2,1,0,0,80.0,38,0,0,0
34,4,37210,8,9,4,1,3,4,1,0,0,50.0,38,0,0,0
26,4,289700,9,10,2,8,0,4,1,0,0,25.0,38,0,0,0
52,4,298215,12,13,2,3,0,4,1,0,0,50.0,38,0,0,0
35,2,387777,11,12,2,11,0,4,1,0,0,52.0,38,0,0,0
39,4,35890,11,12,2,7,0,4,1,0,0,40.0,38,0,0,0
28,0,149646,9,10,0,0,3,4,0,0,0,20.0,0,0,0,0
28,4,233796,9,10,2,1,5,4,0,7298,0,32.0,38,7298,1,0
19,4,138153,9,10,4,1,3,4,0,0,0,10.0,38,0,0,0
38,4,107302,9,10,2,12,0,4,1,0,0,60.0,38,0,0,0
48,0,193047,8,9,2,0,0,4,1,0,0,40.0,38,0,0,0
45,4,162494,8,9,4,12,3,4,0,0,0,19.0,38,0,0,0
34,4,223212,12,13,2,10,0,4,1,0,1848,40.0,28,-1848,0,1
17,0,112942,5,6,4,0,3,4,1,0,0,40.0,38,0,0,0
38,4,130813,8,9,0,7,2,4,0,0,0,40.0,38,0,0,0
39,1,30673,4,5,2,7,0,4,1,0,0,40.0,38,0,0,0
21,4,260254,8,9,4,3,1,4,1,0,0,40.0,38,0,0,0
33,4,254221,8,9,4,1,1,4,0,0,0,40.0,38,0,0,0
39,1,129573,9,10,2,1,0,4,1,0,0,50.0,38,0,0,0
40,4,206066,8,9,2,3,0,4,1,0,0,50.0,38,0,0,0
60,5,376133,8,9,2,1,5,4,0,15024,0,15.0,38,15024,1,0
24,7,232918,12,13,4,10,1,4,1,0,0,20.0,38,0,0,0
43,6,89636,12,13,2,12,5,1,0,0,0,60.0,34,0,0,0
30,2,181372,12,13,2,10,5,4,0,0,0,33.0,38,0,0,0
52,4,170562,8,9,2,4,0,4,1,0,0,60.0,38,0,0,0
76,4,278938,12,13,6,10,1,4,0,0,0,20.0,38,0,0,0
64,4,312242,9,10,6,4,1,4,0,0,0,3.0,38,0,0,0
31,4,196125,8,9,2,6,0,4,1,0,0,40.0,38,0,0,0
35,4,32220,11,12,4,4,1,4,0,0,0,60.0,38,0,0,0
34,4,191291,9,10,4,3,1,4,1,0,0,40.0,38,0,0,0
25,4,156334,5,6,2,7,0,4,1,0,0,40.0,38,0,0,0
50,4,313321,11,12,0,12,1,4,0,0,0,40.0,38,0,0,0
39,4,337898,12,13,0,4,1,4,1,0,0,55.0,38,0,0,0
37,6,174308,8,9,2,3,0,4,1,0,0,40.0,38,0,0,0
28,4,487347,8,9,4,14,1,4,1,0,0,45.0,38,0,0,0
40,7,175304,9,10,0,12,1,4,0,0,0,40.0,38,0,0,0
50,4,132716,8,9,2,14,0,4,1,0,0,40.0,38,0,0,0
36,4,218542,9,10,0,3,4,4,0,0,0,40.0,38,0,0,0
38,6,197365,8,9,2,13,0,4,1,0,0,50.0,38,0,0,0
52,4,75839,9,10,2,13,0,4,1,0,0,40.0,38,0,0,0
46,4,24728,8,9,4,3,1,4,0,0,0,48.0,38,0,0,0
58,4,570562,8,9,6,12,1,4,1,0,0,38.0,38,0,0,0
27,4,405765,8,9,2,3,0,4,1,0,0,40.0,0,0,0,0
36,4,118909,11,12,4,1,4,2,0,0,0,40.0,22,0,0,0
29,4,251854,12,13,4,1,1,2,0,0,0,40.0,38,0,0,0
18,4,165532,9,10,4,12,3,4,1,0,0,15.0,38,0,0,0
19,4,247298,7,8,3,8,3,3,0,0,0,20.0,38,0,0,0
27,4,210867,3,4,4,5,3,4,1,0,0,50.0,0,0,0,0
59,4,99248,9,10,0,8,1,4,1,0,0,40.0,38,0,0,0
22,4,410439,8,9,3,12,1,4,1,0,0,55.0,38,0,0,0
33,4,23871,11,12,0,10,4,4,0,0,0,32.0,38,0,0,0
22,4,186573,8,9,4,14,1,4,0,0,0,46.0,38,0,0,0
40,6,177810,12,13,2,3,0,4,1,0,0,30.0,38,0,0,0
30,4,167476,9,10,2,14,0,4,1,0,0,60.0,38,0,0,0
37,4,330826,10,11,2,10,5,4,0,0,0,30.0,38,0,0,0
57,4,316000,8,9,2,3,0,4,1,0,0,40.0,38,0,0,0
56,4,34626,9,10,0,4,1,4,0,0,1980,40.0,38,-1980,0,1
28,4,201954,11,12,4,4,1,4,1,0,0,65.0,38,0,0,0
32,2,209900,12,13,2,10,0,4,1,0,0,65.0,38,0,0,0
30,4,59496,12,13,2,12,0,4,1,2407,0,40.0,38,2407,1,0
31,4,86958,4,5,2,4,5,4,0,0,0,40.0,38,0,0,0
41,4,104196,9,10,0,14,1,4,1,0,0,60.0,38,0,0,0
46,4,186078,9,10,4,7,1,4,0,0,0,45.0,38,0,0,0
34,4,103596,8,9,2,6,0,4,1,0,0,40.0,38,0,0,0
47,4,181363,13,14,2,10,0,4,1,0,0,40.0,38,0,0,0
64,4,66634,3,4,2,3,0,4,1,0,0,40.0,38,0,0,0
33,4,173858,12,13,2,1,2,1,1,0,0,40.0,18,0,0,0
27,4,191230,9,10,4,6,1,2,1,0,0,25.0,38,0,0,0
20,7,178628,9,10,4,1,3,4,1,0,0,40.0,38,0,0,0
28,4,173649,8,9,4,8,3,2,0,0,0,40.0,0,0,0,0
18,4,163787,9,10,4,12,3,4,0,0,0,15.0,38,0,0,0
29,4,185019,7,8,4,8,1,3,1,0,0,40.0,38,0,0,0
28,4,210313,5,6,4,6,2,4,1,0,0,40.0,25,0,0,0
24,4,146706,9,10,4,8,1,4,0,0,0,30.0,38,0,0,0
31,4,197860,9,10,2,6,0,4,1,0,0,40.0,38,0,0,0
17,4,242773,6,7,4,8,3,4,0,0,0,20.0,38,0,0,0
18,4,270544,7,8,4,1,3,4,0,0,0,30.0,38,0,0,0
32,4,194740,12,13,2,12,0,4,1,0,1902,40.0,38,-1902,0,1
35,4,177102,8,9,0,6,4,4,0,0,0,40.0,38,0,0,0
39,4,175390,8,9,4,12,4,2,0,0,0,40.0,38,0,0,0
21,4,283757,9,10,4,12,3,4,1,0,0,40.0,38,0,0,0
54,4,36480,8,9,2,12,0,4,1,15024,0,50.0,38,15024,1,0
52,7,231166,10,11,2,4,0,4,1,0,0,40.0,38,0,0,0
36,4,193026,12,13,2,12,0,4,1,0,0,40.0,38,0,0,0
24,4,210029,8,9,4,1,1,4,0,0,2001,37.0,38,-2001,0,1
33,6,173495,8,9,2,3,0,4,1,0,0,50.0,38,0,0,0
34,4,46144,9,10,0,6,4,4,0,0,0,40.0,38,0,0,0
35,4,117567,8,9,0,3,1,4,1,0,0,40.0,38,0,0,0
30,4,109117,10,11,4,6,3,4,1,0,0,45.0,38,0,0,0
58,2,259216,4,5,0,8,1,4,0,0,0,40.0,38,0,0,0
48,4,98524,11,12,2,3,0,4,1,0,0,45.0,38,0,0,0
46,4,251786,1,2,5,8,1,4,0,0,0,40.0,25,0,0,0
44,4,198282,13,14,2,4,0,4,1,15024,0,40.0,38,15024,1,0
29,6,405083,8,9,4,12,1,4,1,0,0,40.0,38,0,0,0
22,4,133833,9,10,4,1,3,4,0,0,0,40.0,38,0,0,0
62,4,244087,15,16,2,10,0,4,1,15024,0,50.0,38,15024,1,0
44,4,230684,8,9,2,14,0,4,1,0,0,45.0,38,0,0,0
29,4,330132,12,13,4,12,1,4,0,0,0,60.0,38,0,0,0
25,4,213412,9,10,2,12,0,4,1,0,0,40.0,38,0,0,0
33,4,217235,8,9,2,12,0,4,1,0,0,20.0,38,0,0,0
45,4,362883,8,9,2,3,0,4,1,5013,0,40.0,38,5013,1,0
32,4,105938,8,9,4,7,3,2,0,0,1602,20.0,38,-1602,0,1
42,6,32185,12,13,2,5,0,4,1,0,0,60.0,38,0,0,0
37,4,31023,8,9,2,3,0,4,1,0,0,45.0,38,0,0,0
31,4,196227,8,9,5,8,1,4,0,0,0,40.0,38,0,0,0
17,0,67808,5,6,4,0,3,4,1,0,0,40.0,38,0,0,0
38,4,359001,10,11,2,10,0,4,1,0,0,42.0,38,0,0,0
20,4,194891,8,9,4,1,1,4,0,0,0,40.0,38,0,0,0
42,4,384236,13,14,2,10,0,4,1,7688,0,40.0,38,7688,1,0
21,4,188793,8,9,2,12,0,3,1,0,0,35.0,38,0,0,0
77,4,154205,8,9,6,1,1,4,0,0,0,10.0,38,0,0,0
42,6,33795,8,9,2,3,0,4,1,0,0,45.0,38,0,0,0
35,6,202027,13,14,2,4,0,4,1,7688,0,55.0,38,7688,1,0
39,4,192614,8,9,2,14,0,4,1,0,0,56.0,38,0,0,0
21,4,44793,9,10,4,1,1,4,1,0,0,65.0,38,0,0,0
35,1,76845,4,5,2,5,0,2,1,0,0,40.0,38,0,0,0
19,4,571853,8,9,4,8,3,4,1,0,0,30.0,38,0,0,0
32,6,84119,8,9,2,3,0,4,1,0,0,45.0,38,0,0,0
53,4,196328,12,13,2,4,0,2,1,0,0,40.0,38,0,0,0
55,4,175942,15,16,2,10,0,4,1,0,1977,55.0,0,-1977,0,1
28,4,125527,9,10,4,12,1,4,1,0,0,50.0,38,0,0,0
49,4,225454,11,12,2,10,0,4,1,0,0,45.0,38,0,0,0
